ID,DATE,ELEMENT,DATA_VALUE,M_FLAG,Q_FLAG,S_FLAG,OBS_TIME
PAM00086210,2022-02-24,TMIN,23.5,,,S,
PAM00086210,2022-02-24,PRCP,0.0,,,S,
PAM00086210,2022-02-24,TAVG,31.900000000000002,H,,S,
PAM00086218,2022-02-24,TMIN,25.400000000000002,,,S,
PAM00086218,2022-02-24,TAVG,31.200000000000003,H,,S,
PAM00086221,2022-02-24,TMAX,37.4,,,S,
PAM00086221,2022-02-24,TMIN,23.0,,,S,
PAM00086221,2022-02-24,TAVG,30.900000000000002,H,,S,
PAM00086233,2022-02-24,TMIN,23.6,,,S,
PAM00086233,2022-02-24,TAVG,30.200000000000003,H,,S,
PAM00086234,2022-02-24,TMAX,37.0,,,S,
PAM00086234,2022-02-24,TMIN,23.0,,,S,
PAM00086234,2022-02-24,TAVG,30.1,H,,S,
PAM00086255,2022-02-24,TMIN,24.0,,,S,
PAM00086255,2022-02-24,TAVG,32.6,H,,S,
PAM00086260,2022-02-24,TMAX,37.5,,,S,
PAM00086260,2022-02-24,TMIN,22.0,,,S,
PAM00086260,2022-02-24,TAVG,31.1,H,,S,
PAM00086268,2022-02-24,TMIN,23.6,,,S,
PAM00086268,2022-02-24,TAVG,31.400000000000002,H,,S,
PAM00086285,2022-02-24,TMIN,21.900000000000002,,,S,
PAM00086285,2022-02-24,TAVG,29.5,H,,S,
PA000086068,2022-02-25,TAVG,30.8,H,,S,
PA000086086,2022-02-25,TMIN,26.0,,,S,
PA000086086,2022-02-25,PRCP,0.0,,,S,
PA000086086,2022-02-25,TAVG,31.200000000000003,H,,S,
PA000086134,2022-02-25,TMIN,25.8,,,S,
PA000086134,2022-02-25,TAVG,32.800000000000004,H,,S,
PA000086297,2022-02-25,PRCP,6.1000000000000005,,,S,
PA000086297,2022-02-25,TAVG,24.900000000000002,H,,S,
PAM00086097,2022-02-25,TMIN,23.0,,,S,
PAM00086097,2022-02-25,PRCP,0.0,,,S,
PAM00086097,2022-02-25,TAVG,27.8,H,,S,
PAM00086128,2022-02-25,TAVG,35.800000000000004,H,,S,
PAM00086170,2022-02-25,TMIN,27.0,,,S,
PAM00086170,2022-02-25,TAVG,34.7,H,,S,
PAM00086185,2022-02-25,TMIN,25.0,,,S,
PAM00086185,2022-02-25,TAVG,30.3,H,,S,
PAM00086192,2022-02-25,TMIN,21.400000000000002,,,S,
PAM00086192,2022-02-25,TAVG,32.6,H,,S,
PAM00086210,2022-02-25,TMIN,22.6,,,S,
PAM00086210,2022-02-25,TAVG,28.400000000000002,H,,S,
PAM00086218,2022-02-25,TMIN,26.0,,,S,
PAM00086218,2022-02-25,TAVG,31.5,H,,S,
PAM00086221,2022-02-25,TMAX,37.4,,,S,
PAM00086221,2022-02-25,TAVG,29.900000000000002,H,,S,
PAM00086233,2022-02-25,TMIN,24.400000000000002,,,S,
PAM00086233,2022-02-25,TAVG,30.200000000000003,H,,S,
PAM00086234,2022-02-25,TMIN,24.400000000000002,,,S,
PAM00086234,2022-02-25,TAVG,29.900000000000002,H,,S,
PAM00086255,2022-02-25,TMIN,24.0,,,S,
PAM00086255,2022-02-25,TAVG,28.8,H,,S,
PAM00086260,2022-02-25,TMIN,20.0,,,S,
PAM00086260,2022-02-25,PRCP,31.5,,,S,
PAM00086260,2022-02-25,TAVG,29.1,H,,S,
PAM00086268,2022-02-25,TMIN,23.0,,,S,
PAM00086268,2022-02-25,PRCP,2.8000000000000003,,,S,
PAM00086268,2022-02-25,TAVG,29.3,H,,S,
PAM00086285,2022-02-25,TMIN,22.0,,,S,
PAM00086285,2022-02-25,PRCP,1.0,,,S,
PAM00086285,2022-02-25,TAVG,24.8,H,,S,
PA000086068,2022-02-26,TMIN,26.200000000000003,,,S,
PA000086068,2022-02-26,TAVG,32.4,H,,S,
PA000086086,2022-02-26,TMAX,38.0,,,S,
PA000086086,2022-02-26,TMIN,27.0,,,S,
PA000086086,2022-02-26,TAVG,32.1,H,,S,
PA000086134,2022-02-26,TMAX,38.2,,,S,
PA000086134,2022-02-26,TMIN,26.6,,,S,
PA000086134,2022-02-26,TAVG,33.1,H,,S,
PA000086297,2022-02-26,TMIN,22.8,,,S,
PA000086297,2022-02-26,PRCP,4.1000000000000005,,,S,
PA000086297,2022-02-26,TAVG,29.400000000000002,H,,S,
PAM00086097,2022-02-26,TMAX,34.2,,,S,
PAM00086097,2022-02-26,TMIN,23.0,,,S,
PAM00086097,2022-02-26,PRCP,6.6000000000000005,,,S,
PAM00086097,2022-02-26,TAVG,28.8,H,,S,
PAM00086128,2022-02-26,TMAX,39.0,,,S,
PAM00086128,2022-02-26,TMIN,25.0,,,S,
PAM00086128,2022-02-26,TAVG,31.8,H,,S,
PAM00086170,2022-02-26,TMAX,40.5,,,S,
PAM00086170,2022-02-26,TMIN,25.6,,,S,
PAM00086170,2022-02-26,TAVG,34.4,H,,S,
PAM00086185,2022-02-26,TMAX,37.6,,,S,
PAM00086185,2022-02-26,TMIN,24.400000000000002,,,S,
PAM00086185,2022-02-26,TAVG,30.400000000000002,H,,S,
PAM00086192,2022-02-26,TMAX,38.0,,,S,
PAM00086192,2022-02-26,TMIN,23.400000000000002,,,S,
PAM00086192,2022-02-26,TAVG,28.200000000000003,H,,S,
PAM00086210,2022-02-26,TMAX,36.0,,,S,
PAM00086210,2022-02-26,TMIN,22.5,,,S,
PAM00086210,2022-02-26,PRCP,13.0,,,S,
PAM00086210,2022-02-26,TAVG,29.0,H,,S,
PAM00086218,2022-02-26,TMIN,24.400000000000002,,,S,
PAM00086218,2022-02-26,TAVG,30.6,H,,S,
PAM00086221,2022-02-26,TMAX,37.4,,,S,
PAM00086221,2022-02-26,TMIN,23.0,,,S,
PAM00086221,2022-02-26,TAVG,27.8,H,,S,
PAM00086233,2022-02-26,TMAX,36.4,,,S,
PAM00086233,2022-02-26,TMIN,24.0,,,S,
PAM00086233,2022-02-26,TAVG,28.3,H,,S,
PAM00086234,2022-02-26,TMIN,22.1,,,S,
PAM00086234,2022-02-26,TAVG,27.5,H,,S,
PAM00086255,2022-02-26,TMIN,20.0,,,S,
PAM00086255,2022-02-26,PRCP,20.1,,,S,
PAM00086255,2022-02-26,TAVG,30.3,H,,S,
PAM00086260,2022-02-26,TMIN,22.200000000000003,,,S,
PAM00086260,2022-02-26,PRCP,0.0,,,S,
PAM00086260,2022-02-26,TAVG,28.400000000000002,H,,S,
PAM00086268,2022-02-26,TMIN,24.0,,,S,
PAM00086268,2022-02-26,PRCP,0.8,,,S,
PAM00086268,2022-02-26,TAVG,29.3,H,,S,
PAM00086285,2022-02-26,TMIN,20.1,,,S,
PAM00086285,2022-02-26,PRCP,3.6,,,S,
PAM00086285,2022-02-26,TAVG,25.900000000000002,H,,S,
PA000086134,2022-02-27,TAVG,33.9,H,,S,
PA000086297,2022-02-27,PRCP,0.0,,,S,
PA000086297,2022-02-27,TAVG,32.9,H,,S,
PAM00086097,2022-02-27,PRCP,0.0,,,S,
PAM00086097,2022-02-27,TAVG,33.2,H,,S,
PAM00086128,2022-02-27,TAVG,35.1,H,,S,
PAM00086170,2022-02-27,TMAX,41.400000000000006,,,S,
PAM00086170,2022-02-27,TAVG,36.300000000000004,H,,S,
PAM00086185,2022-02-27,TAVG,31.8,H,,S,
PAM00086218,2022-02-27,TAVG,33.4,H,,S,
PAM00086221,2022-02-27,TMAX,37.4,,,S,
PAM00086221,2022-02-27,TAVG,32.5,H,,S,
PAM00086234,2022-02-27,TAVG,33.4,H,,S,
PAM00086255,2022-02-27,PRCP,0.0,,,S,
PAM00086255,2022-02-27,TAVG,35.4,H,,S,
PAM00086260,2022-02-27,TAVG,33.6,H,,S,
PAM00086268,2022-02-27,PRCP,0.0,,,S,
PAM00086268,2022-02-27,TAVG,35.2,H,,S,
PA000086068,2022-02-28,TMIN,27.0,,,S,
PA000086068,2022-02-28,TAVG,34.2,H,,S,
PA000086086,2022-02-28,TMAX,39.0,,,S,
PA000086086,2022-02-28,TMIN,27.0,,,S,
PA000086086,2022-02-28,TAVG,33.0,H,,S,
PA000086134,2022-02-28,TMAX,40.2,,,S,
PA000086134,2022-02-28,TAVG,34.6,H,,S,
PA000086297,2022-02-28,TMAX,39.6,,,S,
PA000086297,2022-02-28,TAVG,30.400000000000002,H,,S,
PAM00086097,2022-02-28,TMAX,36.4,,,S,
PAM00086097,2022-02-28,TMIN,23.6,,,S,
PAM00086097,2022-02-28,TAVG,30.400000000000002,H,,S,
PAM00086128,2022-02-28,TMAX,40.400000000000006,,,S,
PAM00086128,2022-02-28,TMIN,27.6,,,S,
PAM00086128,2022-02-28,TAVG,33.4,H,,S,
PAM00086170,2022-02-28,TMAX,41.5,,,S,
PAM00086170,2022-02-28,TMIN,29.6,,,S,
PAM00086170,2022-02-28,TAVG,36.2,H,,S,
PAM00086185,2022-02-28,TMIN,27.0,,,S,
PAM00086185,2022-02-28,TAVG,32.1,H,,S,
PAM00086192,2022-02-28,TMIN,27.0,,,S,
PAM00086192,2022-02-28,TAVG,32.6,H,,S,
PAM00086210,2022-02-28,TMIN,24.0,,,S,
PAM00086210,2022-02-28,TAVG,30.700000000000003,H,,S,
PAM00086218,2022-02-28,TAVG,32.2,H,,S,
PAM00086221,2022-02-28,TMIN,25.0,,,S,
PAM00086221,2022-02-28,TAVG,31.200000000000003,H,,S,
PAM00086233,2022-02-28,TMIN,27.400000000000002,,,S,
PAM00086233,2022-02-28,TAVG,31.1,H,,S,
PAM00086234,2022-02-28,TMAX,38.800000000000004,,,S,
PAM00086234,2022-02-28,TMIN,25.0,,,S,
PAM00086234,2022-02-28,TAVG,32.5,H,,S,
PAM00086255,2022-02-28,TMAX,41.5,,,S,
PAM00086255,2022-02-28,PRCP,2.0,,,S,
PAM00086255,2022-02-28,TAVG,31.1,H,,S,
PAM00086260,2022-02-28,TMAX,41.7,,,S,
PAM00086260,2022-02-28,TMIN,24.0,,,S,
PAM00086260,2022-02-28,TAVG,29.8,H,,S,
PAM00086268,2022-02-28,TMAX,40.0,,,S,
PAM00086268,2022-02-28,TMIN,27.200000000000003,,,S,
PAM00086268,2022-02-28,TAVG,32.2,H,,S,
PAM00086285,2022-02-28,TMAX,37.5,,,S,
PAM00086285,2022-02-28,TMIN,24.0,,,S,
PAM00086285,2022-02-28,TAVG,30.900000000000002,H,,S,
PA000086068,2022-03-01,TMIN,27.5,,,S,
PA000086068,2022-03-01,TAVG,32.800000000000004,H,,S,
PA000086134,2022-03-01,TMAX,40.0,,,S,
PA000086134,2022-03-01,TMIN,25.5,,,S,
PA000086134,2022-03-01,TAVG,32.2,H,,S,
PA000086297,2022-03-01,TMAX,38.6,,,S,
PA000086297,2022-03-01,TMIN,20.0,,,S,
PA000086297,2022-03-01,PRCP,13.200000000000001,,,S,
PA000086297,2022-03-01,TAVG,24.900000000000002,H,,S,
PAM00086097,2022-03-01,TAVG,28.8,H,,S,
PAM00086128,2022-03-01,TMAX,40.6,,,S,
PAM00086128,2022-03-01,TMIN,25.400000000000002,,,S,
PAM00086128,2022-03-01,TAVG,31.3,H,,S,
PAM00086170,2022-03-01,TMAX,41.5,,,S,
PAM00086170,2022-03-01,TMIN,24.400000000000002,,,S,
PAM00086170,2022-03-01,PRCP,1.5,,,S,
PAM00086170,2022-03-01,TAVG,27.6,H,,S,
PAM00086185,2022-03-01,TMAX,38.800000000000004,,,S,
PAM00086185,2022-03-01,TMIN,25.6,,,S,
PAM00086185,2022-03-01,TAVG,29.8,H,,S,
PAM00086192,2022-03-01,TMAX,39.0,,,S,
PAM00086192,2022-03-01,TMIN,22.0,,,S,
PAM00086192,2022-03-01,TAVG,28.6,H,,S,
PAM00086210,2022-03-01,TMAX,36.4,,,S,
PAM00086210,2022-03-01,TMIN,24.0,,,S,
PAM00086210,2022-03-01,TAVG,27.6,H,,S,
PAM00086218,2022-03-01,TMAX,39.400000000000006,,,S,
PAM00086218,2022-03-01,TMIN,23.6,,,S,
PAM00086218,2022-03-01,PRCP,22.900000000000002,,,S,
PAM00086218,2022-03-01,TAVG,26.700000000000003,H,,S,
PAM00086221,2022-03-01,TMAX,40.0,,,S,
PAM00086221,2022-03-01,TMIN,21.200000000000003,,,S,
PAM00086221,2022-03-01,PRCP,12.200000000000001,,,S,
PAM00086221,2022-03-01,TAVG,25.8,H,,S,
PAM00086233,2022-03-01,TMAX,38.0,,,S,
PAM00086233,2022-03-01,TMIN,23.0,,,S,
PAM00086233,2022-03-01,PRCP,12.700000000000001,,,S,
PAM00086233,2022-03-01,TAVG,25.3,H,,S,
PAM00086234,2022-03-01,TMAX,38.800000000000004,,,S,
PAM00086234,2022-03-01,TAVG,28.5,H,,S,
PAM00086255,2022-03-01,PRCP,5.1000000000000005,,,S,
PAM00086255,2022-03-01,TAVG,22.900000000000002,H,,S,
PAM00086260,2022-03-01,TAVG,25.700000000000003,H,,S,
PAM00086268,2022-03-01,TMAX,39.800000000000004,,,S,
PAM00086268,2022-03-01,TMIN,22.0,,,S,
PAM00086268,2022-03-01,PRCP,15.0,,,S,
PAM00086268,2022-03-01,TAVG,25.3,H,,S,
PAM00086285,2022-03-01,TMAX,38.5,,,S,
PAM00086285,2022-03-01,TMIN,19.8,,,S,
PAM00086285,2022-03-01,PRCP,0.8,,,S,
PAM00086285,2022-03-01,TAVG,23.8,H,,S,
PA000086068,2022-03-02,TMIN,24.400000000000002,,,S,
PA000086068,2022-03-02,TAVG,31.400000000000002,H,,S,
PA000086086,2022-03-02,TMAX,39.400000000000006,,,S,
PA000086086,2022-03-02,TMIN,26.0,,,S,
PA000086086,2022-03-02,TAVG,30.1,H,,S,
PA000086134,2022-03-02,TMAX,37.5,,,S,
PA000086134,2022-03-02,TMIN,26.5,,,S,
PA000086134,2022-03-02,TAVG,31.400000000000002,H,,S,
PA000086297,2022-03-02,TMIN,22.0,,,S,
PA000086297,2022-03-02,PRCP,0.0,,,S,
PA000086297,2022-03-02,TAVG,29.3,H,,S,
PAM00086097,2022-03-02,TMAX,35.0,,,S,
PAM00086097,2022-03-02,TMIN,21.400000000000002,,,S,
PAM00086097,2022-03-02,PRCP,32.300000000000004,,,S,
PAM00086097,2022-03-02,TAVG,25.900000000000002,H,,S,
PAM00086128,2022-03-02,TMIN,26.0,,,S,
PAM00086128,2022-03-02,TAVG,30.200000000000003,H,,S,
PAM00086170,2022-03-02,TMIN,23.0,,,S,
PAM00086170,2022-03-02,PRCP,0.0,,,S,
PAM00086170,2022-03-02,TAVG,28.900000000000002,H,,S,
PAM00086185,2022-03-02,TMAX,37.0,,,S,
PAM00086185,2022-03-02,TMIN,25.0,,,S,
PAM00086185,2022-03-02,TAVG,29.6,H,,S,
PAM00086192,2022-03-02,TMAX,36.0,,,S,
PAM00086192,2022-03-02,TAVG,28.6,H,,S,
PAM00086210,2022-03-02,TMIN,22.0,,,S,
PAM00086210,2022-03-02,PRCP,104.4,,,S,
PAM00086210,2022-03-02,TAVG,27.3,H,,S,
PAM00086218,2022-03-02,TMIN,23.400000000000002,,,S,
PAM00086218,2022-03-02,PRCP,3.3000000000000003,,,S,
PAM00086218,2022-03-02,TAVG,28.0,H,,S,
PAM00086221,2022-03-02,TMIN,20.8,,,S,
PAM00086221,2022-03-02,PRCP,0.0,,,S,
PAM00086221,2022-03-02,TAVG,27.3,H,,S,
PAM00086234,2022-03-02,TMIN,23.400000000000002,,,S,
PAM00086234,2022-03-02,TAVG,29.6,H,,S,
PAM00086255,2022-03-02,TMIN,21.6,,,S,
PAM00086255,2022-03-02,PRCP,9.9,,,S,
PAM00086255,2022-03-02,TAVG,27.200000000000003,H,,S,
PAM00086260,2022-03-02,TMIN,20.6,,,S,
PAM00086260,2022-03-02,TAVG,25.900000000000002,H,,S,
PAM00086268,2022-03-02,TMIN,21.200000000000003,,,S,
PAM00086268,2022-03-02,PRCP,0.0,,,S,
PAM00086268,2022-03-02,TAVG,27.400000000000002,H,,S,
PAM00086285,2022-03-02,TMIN,21.400000000000002,,,S,
PAM00086285,2022-03-02,PRCP,0.0,,,S,
PAM00086285,2022-03-02,TAVG,26.6,H,,S,
PA000086068,2022-03-03,TMAX,36.800000000000004,,,S,
PA000086068,2022-03-03,TMIN,25.0,,,S,
PA000086068,2022-03-03,TAVG,30.3,H,,S,
PA000086086,2022-03-03,TMAX,35.0,,,S,
PA000086086,2022-03-03,TMIN,25.0,,,S,
PA000086086,2022-03-03,TAVG,28.700000000000003,H,,S,
PA000086134,2022-03-03,TMIN,23.200000000000003,,,S,
PA000086134,2022-03-03,PRCP,1.5,,,S,
PA000086134,2022-03-03,TAVG,29.6,H,,S,
PA000086297,2022-03-03,TAVG,28.200000000000003,H,,S,
PAM00086097,2022-03-03,TMAX,31.6,,,S,
PAM00086097,2022-03-03,TMIN,19.6,,,S,
PAM00086097,2022-03-03,PRCP,6.9,,,S,
PAM00086097,2022-03-03,TAVG,25.200000000000003,H,,S,
PAM00086128,2022-03-03,TMAX,35.6,,,S,
PAM00086128,2022-03-03,TAVG,28.900000000000002,H,,S,
PAM00086170,2022-03-03,TMAX,36.4,,,S,
PAM00086170,2022-03-03,TMIN,23.200000000000003,,,S,
PAM00086170,2022-03-03,PRCP,59.900000000000006,,,S,
PAM00086170,2022-03-03,TAVG,28.8,H,,S,
PAM00086185,2022-03-03,TMAX,35.0,,,S,
PAM00086185,2022-03-03,PRCP,1.8,,,S,
PAM00086185,2022-03-03,TAVG,27.200000000000003,H,,S,
PAM00086192,2022-03-03,TMAX,38.0,,,S,
PAM00086192,2022-03-03,TMIN,21.0,,,S,
PAM00086192,2022-03-03,TAVG,31.1,H,,S,
PAM00086210,2022-03-03,TMAX,33.4,,,S,
PAM00086210,2022-03-03,TMIN,23.5,,,S,
PAM00086210,2022-03-03,PRCP,0.0,,,S,
PAM00086210,2022-03-03,TAVG,25.900000000000002,H,,S,
PAM00086218,2022-03-03,TMAX,35.0,,,S,
PAM00086218,2022-03-03,TMIN,22.8,,,S,
PAM00086218,2022-03-03,PRCP,6.4,,,S,
PAM00086218,2022-03-03,TAVG,27.400000000000002,H,,S,
PAM00086221,2022-03-03,TMAX,36.6,,,S,
PAM00086221,2022-03-03,TMIN,20.6,,,S,
PAM00086221,2022-03-03,PRCP,25.900000000000002,,,S,
PAM00086221,2022-03-03,TAVG,26.400000000000002,H,,S,
PAM00086234,2022-03-03,TMAX,34.4,,,S,
PAM00086234,2022-03-03,TAVG,28.200000000000003,H,,S,
PAM00086255,2022-03-03,TMAX,36.0,,,S,
PAM00086255,2022-03-03,TMIN,23.0,,,S,
PAM00086255,2022-03-03,PRCP,49.0,,,S,
PAM00086255,2022-03-03,TAVG,27.3,H,,S,
PAM00086260,2022-03-03,TMAX,35.0,,,S,
PAM00086260,2022-03-03,TMIN,20.6,,,S,
PAM00086260,2022-03-03,PRCP,7.9,,,S,
PAM00086260,2022-03-03,TAVG,26.8,H,,S,
PAM00086268,2022-03-03,TMAX,35.5,,,S,
PAM00086268,2022-03-03,TMIN,20.0,,,S,
PAM00086268,2022-03-03,PRCP,2.8000000000000003,,,S,
PAM00086268,2022-03-03,TAVG,27.8,H,,S,
PAM00086285,2022-03-03,TMAX,33.5,,,S,
PAM00086285,2022-03-03,TMIN,20.0,,,S,
PAM00086285,2022-03-03,PRCP,33.300000000000004,,,S,
PAM00086285,2022-03-03,TAVG,24.8,H,,S,
PA000086068,2022-03-04,TMAX,37.6,,,S,
PA000086068,2022-03-04,TMIN,25.0,,,S,
PA000086068,2022-03-04,TAVG,31.200000000000003,H,,S,
PA000086134,2022-03-04,TMAX,36.5,,,S,
PA000086134,2022-03-04,TMIN,25.0,,,S,
PA000086134,2022-03-04,PRCP,0.0,,,S,
PA000086134,2022-03-04,TAVG,31.400000000000002,H,,S,
PA000086297,2022-03-04,TMIN,22.0,,,S,
PA000086297,2022-03-04,TAVG,29.6,H,,S,
PAM00086097,2022-03-04,TMIN,22.0,,,S,
PAM00086097,2022-03-04,PRCP,0.0,,,S,
PAM00086097,2022-03-04,TAVG,26.6,H,,S,
PAM00086128,2022-03-04,TMIN,25.0,,,S,
PAM00086128,2022-03-04,TAVG,31.5,H,,S,
PAM00086170,2022-03-04,TMIN,24.400000000000002,,,S,
PAM00086170,2022-03-04,PRCP,0.0,,,S,
PAM00086170,2022-03-04,TAVG,31.5,H,,S,
PAM00086185,2022-03-04,TMAX,33.2,,,S,
PAM00086185,2022-03-04,PRCP,0.0,,,S,
PAM00086185,2022-03-04,TAVG,27.8,H,,S,
PAM00086192,2022-03-04,TMAX,36.0,,,S,
PAM00086192,2022-03-04,TMIN,23.0,,,S,
PAM00086192,2022-03-04,TAVG,28.5,H,,S,
PAM00086210,2022-03-04,TMIN,20.0,,,S,
PAM00086210,2022-03-04,PRCP,11.700000000000001,,,S,
PAM00086210,2022-03-04,TAVG,27.8,H,,S,
PAM00086218,2022-03-04,TMIN,23.8,,,S,
PAM00086218,2022-03-04,PRCP,0.0,,,S,
PAM00086218,2022-03-04,TAVG,29.3,H,,S,
PAM00086221,2022-03-04,TMIN,21.6,,,S,
PAM00086221,2022-03-04,PRCP,0.0,,,S,
PAM00086221,2022-03-04,TAVG,27.700000000000003,H,,S,
PAM00086233,2022-03-04,TMAX,34.0,,,S,
PAM00086233,2022-03-04,TMIN,23.0,,,S,
PAM00086233,2022-03-04,TAVG,28.1,H,,S,
PAM00086234,2022-03-04,TMIN,22.0,,,S,
PAM00086234,2022-03-04,TAVG,28.900000000000002,H,,S,
PAM00086255,2022-03-04,TMIN,23.0,,,S,
PAM00086255,2022-03-04,PRCP,0.0,,,S,
PAM00086255,2022-03-04,TAVG,30.400000000000002,H,,S,
PAM00086260,2022-03-04,TMIN,22.0,,,S,
PAM00086260,2022-03-04,PRCP,0.0,,,S,
PAM00086260,2022-03-04,TAVG,29.700000000000003,H,,S,
PAM00086268,2022-03-04,TMIN,22.0,,,S,
PAM00086268,2022-03-04,PRCP,0.0,,,S,
PAM00086268,2022-03-04,TAVG,28.400000000000002,H,,S,
PAM00086285,2022-03-04,TMAX,34.300000000000004,,,S,
PAM00086285,2022-03-04,TMIN,20.0,,,S,
PAM00086285,2022-03-04,PRCP,0.30000000000000004,,,S,
PAM00086285,2022-03-04,TAVG,26.700000000000003,H,,S,
PA000086068,2022-03-05,TMAX,38.800000000000004,,,S,
PA000086068,2022-03-05,TMIN,26.0,,,S,
PA000086068,2022-03-05,TAVG,31.8,H,,S,
PA000086086,2022-03-05,TMAX,37.0,,,S,
PA000086086,2022-03-05,TMIN,26.0,,,S,
PA000086086,2022-03-05,TAVG,30.8,H,,S,
PA000086134,2022-03-05,TMAX,37.800000000000004,,,S,
PA000086134,2022-03-05,TMIN,25.0,,,S,
PA000086134,2022-03-05,TAVG,31.6,H,,S,
PA000086297,2022-03-05,TMIN,23.0,,,S,
PA000086297,2022-03-05,TAVG,30.3,H,,S,
PAM00086097,2022-03-05,TMAX,31.400000000000002,,,S,
PAM00086097,2022-03-05,TMIN,21.400000000000002,,,S,
PAM00086097,2022-03-05,TAVG,27.3,H,,S,
PAM00086128,2022-03-05,TMAX,38.5,,,S,
PAM00086128,2022-03-05,TMIN,25.6,,,S,
PAM00086128,2022-03-05,TAVG,31.700000000000003,H,,S,
PAM00086170,2022-03-05,TMAX,37.0,,,S,
PAM00086170,2022-03-05,TMIN,25.400000000000002,,,S,
PAM00086170,2022-03-05,TAVG,32.2,H,,S,
PAM00086185,2022-03-05,TMIN,23.0,,,S,
PAM00086185,2022-03-05,TAVG,30.700000000000003,H,,S,
PAM00086192,2022-03-05,TMIN,22.8,,,S,
PAM00086192,2022-03-05,TAVG,28.700000000000003,H,,S,
PAM00086210,2022-03-05,TMAX,33.0,,,S,
PAM00086210,2022-03-05,TMIN,20.0,,,S,
PAM00086210,2022-03-05,PRCP,4.1000000000000005,,,S,
PAM00086210,2022-03-05,TAVG,26.200000000000003,H,,S,
PAM00086218,2022-03-05,TAVG,30.8,H,,S,
PAM00086221,2022-03-05,TMAX,35.4,,,S,
PAM00086221,2022-03-05,TMIN,22.8,,,S,
PAM00086221,2022-03-05,TAVG,29.3,H,,S,
PAM00086233,2022-03-05,TMAX,35.0,,,S,
PAM00086233,2022-03-05,TMIN,24.400000000000002,,,S,
PAM00086233,2022-03-05,TAVG,29.200000000000003,H,,S,
PAM00086234,2022-03-05,TMIN,23.8,,,S,
PAM00086234,2022-03-05,TAVG,30.200000000000003,H,,S,
PAM00086255,2022-03-05,TMIN,24.0,,,S,
PAM00086255,2022-03-05,TAVG,30.900000000000002,H,,S,
PAM00086260,2022-03-05,TAVG,30.3,H,,S,
PAM00086268,2022-03-05,TMAX,35.5,,,S,
PAM00086268,2022-03-05,TMIN,22.400000000000002,,,S,
PAM00086268,2022-03-05,TAVG,29.3,H,,S,
PAM00086285,2022-03-05,TMAX,35.0,,,S,
PAM00086285,2022-03-05,TMIN,21.6,,,S,
PAM00086285,2022-03-05,PRCP,0.0,,,S,
PAM00086285,2022-03-05,TAVG,27.8,H,,S,
PA000086068,2022-03-06,TMIN,26.6,,,S,
PA000086068,2022-03-06,TAVG,32.2,H,,S,
PA000086134,2022-03-06,TMAX,37.4,,,S,
PA000086134,2022-03-06,TMIN,26.8,,,S,
PA000086134,2022-03-06,TAVG,32.0,H,,S,
PA000086297,2022-03-06,TMAX,36.5,,,S,
PA000086297,2022-03-06,TMIN,26.0,,,S,
PA000086297,2022-03-06,TAVG,31.700000000000003,H,,S,
PAM00086097,2022-03-06,TMAX,32.4,,,S,
PAM00086097,2022-03-06,TMIN,22.0,,,S,
PAM00086097,2022-03-06,TAVG,28.400000000000002,H,,S,
PAM00086128,2022-03-06,TMAX,38.800000000000004,,,S,
PAM00086128,2022-03-06,TMIN,25.400000000000002,,,S,
PAM00086128,2022-03-06,TAVG,30.6,H,,S,
PAM00086170,2022-03-06,TMAX,37.6,,,S,
PAM00086170,2022-03-06,TMIN,25.6,,,S,
PAM00086170,2022-03-06,TAVG,31.400000000000002,H,,S,
PAM00086185,2022-03-06,TMIN,27.0,,,S,
PAM00086185,2022-03-06,TAVG,31.8,H,,S,
PAM00086192,2022-03-06,TMAX,38.0,,,S,
PAM00086192,2022-03-06,TAVG,34.1,H,,S,
PAM00086210,2022-03-06,TMIN,23.0,,,S,
PAM00086210,2022-03-06,PRCP,0.0,,,S,
PAM00086210,2022-03-06,TAVG,29.5,H,,S,
PAM00086218,2022-03-06,TAVG,30.6,H,,S,
PAM00086221,2022-03-06,TMAX,36.6,,,S,
PAM00086221,2022-03-06,TMIN,23.400000000000002,,,S,
PAM00086221,2022-03-06,TAVG,29.3,H,,S,
PAM00086234,2022-03-06,TMIN,24.400000000000002,,,S,
PAM00086234,2022-03-06,TAVG,30.200000000000003,H,,S,
PAM00086255,2022-03-06,TMAX,38.400000000000006,,,S,
PAM00086255,2022-03-06,TMIN,25.0,,,S,
PAM00086255,2022-03-06,TAVG,30.700000000000003,H,,S,
PAM00086260,2022-03-06,TMAX,37.6,,,S,
PAM00086260,2022-03-06,TMIN,23.0,,,S,
PAM00086260,2022-03-06,TAVG,28.900000000000002,H,,S,
PAM00086268,2022-03-06,TMAX,35.5,,,S,
PAM00086268,2022-03-06,TMIN,23.0,,,S,
PAM00086268,2022-03-06,TAVG,29.6,H,,S,
PAM00086285,2022-03-06,TMAX,35.800000000000004,,,S,
PAM00086285,2022-03-06,TMIN,24.3,,,S,
PAM00086285,2022-03-06,TAVG,29.200000000000003,H,,S,
PA000086068,2022-03-07,TMIN,27.200000000000003,,,S,
PA000086068,2022-03-07,TAVG,33.6,H,,S,
PA000086086,2022-03-07,TMAX,38.0,,,S,
PA000086086,2022-03-07,TMIN,27.0,,,S,
PA000086086,2022-03-07,TAVG,32.4,H,,S,
PA000086134,2022-03-07,TMIN,25.6,,,S,
